,img_name,labels
3352,B__739189e99354a7341d89ca8d2ff007a3.png,7
2624,B__2466531561452ae18264c47c8361ea32.png,7
7106,D__2aa3ca29ddbfb013c61fff697e7c0b41.png,6
10845,ave-0311-0007.png,3
3768,B__a110db8d9bcd2759d6cb5fca035e7b35.png,7
7888,D__ae67050f32aebbf9fe6f7e6cd61fd773.png,1
4096,B__c73746dd2e67439e4d14a9d1c8157211.png,7
5896,C__987a0cb4d9b16d3cb7bde7d65c2d3d39.png,6
8780,Ta01954_6_8_17.png,0
7549,D__7a2a3d5ab0a6c2e2f723765311d06944.png,6
3684,B__97227d4633f4fd29091fece9f1acd427.png,6
10800,ave-0307-0004.png,3
11997,ave-0544-0019.png,3
2354,B__034a2af603568392d4c6e19f23cc1029.png,6
3155,B__5f1333aab3c1f9c9b6875978895ce2ae.png,1
16536,vwg-1270-0013.png,3
11895,ave-0540-0053.png,3
2304,A__fd33a573e6153f708bf66abe4b43d418.png,6
6971,D__148eaa19cf1dc87038580733409ed3ae.png,1
13641,vwg-0473-0003.png,3
11920,ave-0540-0078.png,3
12369,vwg-0029-0002.png,3
5932,C__9c8789f2caa1679ced2f548b3d97a0c0.png,7
10350,ave-0256-0030.png,3
16408,vwg-1258-0018.png,3
16139,vwg-1234-0012.png,3
5370,C__57ec8d60daf3f5746a542755defa847c.png,-1
10728,ave-0301-0004.png,3
4628,B__f9491b036e6e58b291e13e656be5c207.png,6
2570,B__1d75a0440313d9f8e6af788ff934a9af.png,7
17096,vwg-1340-0007.png,3
8337,Ta01012.png,0
14865,vwg-0757-0016.png,3
7144,D__339c6a640c083023b3b55fc5fc66ef91.png,6
8686,Ta01806.png,0
4705,C__0263629b7bac696f0d5d0bf6b0d81463.png,1
1532,A__a790327660456ec5c0a1c794d71d6c7d.png,-1
10345,ave-0256-0025.png,3
10512,ave-0272-0003.png,3
5856,C__93ceddc624cd9f00ad527e23ed63df5c.png,6
1220,A__8551e1b91790f86361070f3c5ee8e372.png,1
12319,vwg-0022-0021.png,3
867,A__5c8360898da642545352bd572c47422b.png,-1
1146,A__7c5f3003dad6554ba70539e29eae0273.png,-1
14657,vwg-0698-0026.png,3
3404,B__7a4f18c8e8e2a86609fadc671b54981d.png,2
16835,vwg-1304-0002.png,3
6555,C__e3cc2e2dfe2d1c23ba62347e7bf13169.png,5
10294,ave-0252-0002.png,3
4524,B__f0cab60d729b931e20e7e1d1fd5cb612.png,7
10857,ave-0312-0010.png,3
1043,A__6f9cd8fbb4031a381f18c78f501bf1d8.png,-1
16360,vwg-1254-0017.png,3
968,A__65c87fe778899dd03aee0b6c779cdf38.png,2
11670,ave-0507-0006.png,3
16777,vwg-1294-0007.png,3
910,A__607f8daca8a717816f9ed70492726850.png,-1
6823,C__fd447dcb2a66dba5014c669998373f8b.png,6
1462,A__9fd5387f2a927e8b246199fb98895f5d.png,1
620,A__403a9d52f17d13d5b279af80e75e0b4d.png,-1
774,A__5151103abc979ba6bffa6c3a4ff9503d.png,-1
11656,ave-0506-0003.png,3
309,A__1fed4eeb17793cdeaea56bf04ace8508.png,5
12885,vwg-0151-0001.png,3
9180,ave-0040-0003.png,3
14775,vwg-0714-0037.png,3
15688,vwg-0935-0002.png,3
6233,C__be13ecd5d58dcb513cbab70556c13dc4.png,7
14239,vwg-0615-0049.png,3
16379,vwg-1256-0008.png,3
16143,vwg-1235-0002.png,3
12129,ave-0592-0003.png,3
14128,vwg-0603-0016.png,3
10007,ave-0207-0009.png,3
1617,A__af6afbb82b80e02260ab7ab377bd38ef.png,6
14664,vwg-0699-0007.png,3
17048,vwg-1332-0005.png,3
9873,ave-0189-0008.png,3
4587,B__f552b2fe5da41e7dcf6e4a73f464508c.png,7
247,A__19aa6ebad2cededb11add5a492f9b5a7.png,7
8195,Ta00550.png,0
3988,B__bb070e8650755e69aac612c678e32b31.png,7
11875,ave-0540-0033.png,3
12677,vwg-0098-0005.png,3
12178,unkown_6_8_17.png,0
14468,vwg-0661-0015.png,3
6442,C__d4f88ecbcd4f91fe56d72dff15df14f3.png,2
7637,D__88200633d8603763a46d128666770682.png,1
10455,ave-0267-0012.png,3
11512,ave-0432-0002.png,3
7218,D__40470371df57ad2646523e82fca9876d.png,7
11943,ave-0542-0005.png,3
7108,D__2ac6f33e52d6537d87ceaa355af5a70e.png,7
10466,ave-0268-0011.png,3
6082,C__acfa77074bc022fa18c2354abe95a624.png,7
368,A__250c1f77746c7e7c363110d519a5b63d.png,7
11755,ave-0519-0009.png,3
6080,C__acf01b44f585a25f2d973168b7d1eccb.png,5
16860,vwg-1306-0004.png,3
12863,vwg-0147-0016.png,3
16189,vwg-1238-0002.png,3
4898,C__19c7b94506178fbf8ced3655091fcb24.png,2
12879,vwg-0150-0002.png,3
6696,C__f109b7b1c3edcc84d1de9adefe108750.png,1
3656,B__9444c5833d9d418ee60997a548d387ef.png,2
12793,vwg-0137-0008.png,3
10798,ave-0306-0011.png,3
14586,vwg-0686-0021.png,3
4397,B__e4972dd501e07bb8b481e58e9e5bbea1.png,1
2991,B__4cefaff60b3e10611874a4e8d977ad5b.png,5
12292,vwg-0021-0011.png,3
12267,vwg-0018-0016.png,3
11901,ave-0540-0059.png,3
12870,vwg-0147-0023.png,3
4071,B__c4f57edb3335a2b798bfada348d647d4.png,6
13931,vwg-0586-0017.png,3
13445,vwg-0414-0005.png,3
13338,vwg-0357-0003.png,3
10982,ave-0323-0008.png,3
6579,C__e652d7bfc835107e3906e9eb54927a54.png,1
16167,vwg-1236-0008.png,3
5339,C__532d53047f5e59180e000245888f3a04.png,1
9164,ave-0037-0011.png,3
3328,B__70dc52dfa094c3cbbffeec6c389d7976.png,5
16793,vwg-1296-0002.png,3
14944,vwg-0778-0002.png,3
62,A__0563b87d71273131e53e199579a69ecc.png,2
1450,A__9e7853b7f1f38377540f8d5fcbcc9fd9.png,7
528,A__35a81df29c43a6ae3d5d8ec0a0d6f24b.png,7
4773,C__0b476190d349388152f47b2ea0e08ad9.png,1
5532,C__6ba5a0fa363dc70791df4385b95711cc.png,7
5539,C__6c2f8286bedd0d985b5248ba04032618.png,5
43,A__02fdf92bf5b092338a4bc26dc4cf60e8.png,7
12072,ave-0571-0006.png,3
1312,A__8eb066cf8a0cb7ef0fa33b91bce40fac.png,7
5030,C__29875d71c25d908b4bc6cb2df710d182.png,7
9896,ave-0190-0013.png,3
6011,C__a5132e7e4357cc5e18717144c1698926.png,1
3788,B__a349d73d33b096687f3a9945754dc7c5.png,2
1870,A__cc23562042df1bf524cc59a2d32ad8ef.png,1
11815,ave-0526-0011.png,3
14920,vwg-0776-0009.png,3
2002,A__dc3d2aebedfea02af227fdef997e26d8.png,2
15506,vwg-0860-0004.png,3
13591,vwg-0454-0002.png,3
8476,Ta01384.png,0
11318,ave-0356-0014.png,3
8955,Ta02178.png,0
8532,Ta01489.png,0
6391,C__ceae7af0b03380d8588d5c31a938e53a.png,5
3898,B__b1656582145af1046c100d10af0f574b.png,1
1265,A__8a13a5301e5751b8e9b7c82739bea36a.png,7
1694,A__b85adefbfef8ad6ab91038e768c8b78f.png,-1
17022,vwg-1327-0003.png,3
6503,C__dcf87e5e30d223db2ebd19df0d76efb0.png,7
7200,D__3da5bbf5c99a2e2bf8da86a6e8cf7dd3.png,7
9071,Ta02307.png,0
527,A__35a3aaf7d205c9f7c3c3a25cc67ce6f6.png,1
12339,vwg-0024-0021.png,3
11375,ave-0358-0049.png,3
2495,B__13b26198d0cc45eb73ba20e9dabb3ce4.png,7
5802,C__8ccf10b5e98b64e2fc45be16e9db69a9.png,5
16200,vwg-1238-0013.png,3
14543,vwg-0683-0010.png,3
1569,A__ab9031fbf3bc571d577629afa826e4c9.png,6
15996,vwg-1224-0006.png,3
7953,D__ba2734b02a05bd4d7dddf1bc3bfc3e50.png,5
3754,B__9f9155f4b09cbda140682e26e2e1207f.png,7
4063,B__c34df80bf2bb6a0fbc631fb8e1ee306a.png,7
5415,C__5d2fc6e791693b967b71356277ba890f.png,-1
16582,vwg-1274-0013.png,3
14930,vwg-0776-0028.png,3
16765,vwg-1292-0010.png,3
5205,C__4097888f68cbd62043a6cee4ed7e5fdf.png,-1
10299,ave-0252-0007.png,3
1513,A__a4b834a5f05831b5ab68f50a65e8a207.png,1
7372,D__5b9d9c5c9837bf39c1297352342fc3f8.png,1
6056,C__a9d0682240f7bffef85561f32251e288.png,7
12002,ave-0544-0024.png,3
4238,B__d505141915cbc7ca39367d8e2bafc869.png,7
5689,C__7ee6b34bf27dd08549bfc60aad745669.png,6
3970,B__b993f965e97caf10d4c98ee81d992b61.png,7
8241,Ta00733.png,0
3160,B__5f3cd3f98f3e8a61dd5d42518edfe9de.png,1
1536,A__a7c9cd6720244a44dac5b8a5e1d57160.png,2
8823,Ta01993.png,0
6839,C__ff3e376d935187d0359f66250b6c7c97.png,7
16013,vwg-1225-0008.png,3
13533,vwg-0436-0005.png,3
15438,vwg-0851-0008.png,3
11948,ave-0542-0010.png,3
16943,vwg-1315-0007.png,3
3302,B__6d4a84fb457726dbcc6085d12e3b795d.png,1
5436,C__5ef2a4cefd5fe62bf2ef16cf42d5f992.png,7
16671,vwg-1283-0004.png,3
7793,D__9fc3e84de2750bd1f422f1f370cb3df2.png,-1
6001,C__a495321f9f74660a90666ed3cfa8c6cf.png,7
3493,B__82fecb4100614ba90485c4719948ae81.png,5
2786,B__3802781d10cfa6ab743923a70bdf8034.png,6
2240,A__f6c6baafba346a6b2d8811e8de80c53d.png,7
3641,B__9294b5218eeacf5b87f73e49e8951133.png,1
8885,Ta02069.png,0
2224,A__f54794e31d401e5fdf97bb62891a939a.png,1
6758,C__f77f6227832dcfb9fecb93ba3f333491.png,7
1333,A__91651e1789c9efdbbc76f00a8466c0f0.png,5
9711,ave-0146-0001.png,3
8176,Ta00502.png,0
1810,A__c633269cea909badfbe0d4403e3542c9.png,2
11388,ave-0359-0002.png,3
1940,A__d4fb266820b5a0bb2bddf5f5cbbc2f7b.png,1
8829,Ta02002.png,-1
432,A__2b906cce39cc33515ee910f7eed7196f.png,7
7848,D__a791e48acde3d2dc50501ed10a9ffd3d.png,-1
3283,B__6b7ed3c11177e56940bd06160b9a95c7.png,1
13199,vwg-0284-0017.png,3
12297,vwg-0021-0017.png,3
14567,vwg-0685-0021.png,3
9250,ave-0049-0014.png,3
1019,A__6d6334406f98e51803c710cae1bea3b0.png,7
16741,vwg-1290-0008.png,3
11088,ave-0332-0010.png,3
10454,ave-0267-0011.png,3
3225,B__650fb64b17bf8ad3de25259e4829f150.png,-1
13645,vwg-0477-0001.png,3
16673,vwg-1283-0007.png,3
15357,vwg-0839-0008.png,3
10739,ave-0301-0015.png,3
14174,vwg-0608-0047.png,3
942,A__63ad1b2cffc1ef2d55ec01628d5f20b7.png,5
12448,vwg-0042-0019.png,3
7388,D__5dc564debde36efbbf1aea21e3ef4de7.png,-1
4781,C__0c3a69e8e5de4e8722393e3c8f4c098c.png,5
12250,vwg-0012-0008.png,3
8930,Ta02148_6_8_17.png,0
3125,B__5be16e81ff457666cb9275e109c34d31.png,7
9862,ave-0186-0019.png,3
14796,vwg-0740-0025.png,3
10431,ave-0265-0007.png,3
13684,vwg-0497-0014.png,3
759,A__5027ba968180a6fd610f1af3a1b201b5.png,7
1652,A__b3340c42d3437cfb81296f4e85e02966.png,2
14962,vwg-0779-0005.png,3
11194,ave-0342-0018.png,3
15253,vwg-0815-0009.png,3
6629,C__eb856e86d360e8dfc36d4876f6422748.png,1
14078,vwg-0593-0003.png,3
10748,ave-0302-0010.png,3
9576,ave-0122-0016.png,3
4368,B__e195fb96a589194755e02bb40f3f962c.png,-1
2083,A__e4bffbc71443a8540965f9b8a11b9b46.png,7
1575,A__abc156a902a334699df2210e7927dcff.png,7
748,A__4f3005db84692b25281eed228a2438d3.png,-1
12662,vwg-0094-0003.png,3
14232,vwg-0615-0042.png,3
16202,vwg-1238-0015.png,3
13355,vwg-0365-0011.png,3
11914,ave-0540-0072.png,3
1259,A__897b70e521af328e8c46d3e80f6bbbf2.png,5
13544,vwg-0437-0014.png,3
9929,ave-0196-0006.png,3
16163,vwg-1236-0003.png,3
11373,ave-0358-0047.png,3
10108,ave-0225-0007.png,3
4258,B__d75c56cd91846ceeadfb256c16db86e8.png,6
3464,B__80ab2f1bbd676552005dda28c54cf49a.png,6
12923,vwg-0157-0005.png,3
2760,B__34e75836e8dd0251955e7f14cccf2d28.png,7
5852,C__938fa5d899eb3b3615d2b8db8083441b.png,6
6212,C__bbd7725764feeadfdd7dfe7f9017a901.png,1
15864,vwg-1163-0009.png,3
15869,vwg-1165-0007.png,3
15171,vwg-0799-0002.png,3
9359,ave-0069-0011.png,3
4094,B__c6f78f8b4932dc92cc94a4e2449bc02e.png,5
13220,vwg-0288-0017.png,3
12763,vwg-0133-0002.png,3
7264,D__47c92f50bb444ce090981c79afa5e2e3.png,1
9218,ave-0045-0001.png,3
15123,vwg-0794-0003.png,3
1733,A__bc6796f288c7891a21b40a669164b7d6.png,7
596,A__3cc45160a63b02ea37d72d53ec2b8371.png,6
11594,ave-0486-0002.png,3
548,A__37cb9930f68a02fb7f869ec89e732697.png,2
16247,vwg-1244-0010.png,3
3331,B__710f811b20b350d4ade355f07eb876fa.png,5
4389,B__e3d9e81509044a013168fc708a62acd3.png,6
4170,B__ce51d260587e0a5dd778144dc73ccb49.png,1
11299,ave-0355-0009.png,3
15914,vwg-1218-0018.png,3
3242,B__66cdf68b4f3caf627deb14d1f12162db.png,6
10938,ave-0319-0012.png,3
832,A__57a71a36af752f2309e296b30a772385.png,-1
31,A__022a6441177098a25ebab3db54fa38dd.png,6
4515,B__efc7825da52239c5a0874a3c57f86543.png,5
3145,B__5e52d4f9d47d92177e147721c3ac2384.png,1
7821,D__a358be9b5de144172b9bb30d2654f38a.png,1
4400,B__e4a726e55ab50d2f1f9331a31e9041de.png,7
9698,ave-0140-0018.png,3
16280,vwg-1246-0013.png,3
16086,vwg-1231-0009.png,3
7317,D__4f915160148683da70a49e2c78c4a96e.png,7
5373,C__5833308d10a5be4725648121daa9eb4c.png,7
11871,ave-0540-0029.png,3
6010,C__a4e8ca378eb4b4944122f523e5cae9d0.png,7
7274,D__497b36e2657acdbf59887c986e9e0851.png,1
6357,C__cb5e7f118cffeed035d950c223487e79.png,-1
14610,vwg-0688-0008.png,3
14103,vwg-0593-0045.png,3
5905,C__993a639e89da045b5f3d3aece476bcab.png,7
466,A__2e93857ca2a2e70fc54eb8bf83031a5b.png,7
13411,vwg-0401-0002.png,3
8010,Ta00049.png,0
9639,ave-0130-0020.png,3
8924,Ta02143_6_8_17.png,0
2703,B__2ecb3e72b405968784e6fed12634a7ff.png,2
681,A__48571ff5a16558095d8ac3115f304729.png,7
16710,vwg-1287-0008.png,3
7153,D__35a0c2038ba22ded99642fb139e1f22a.png,2
8574,Ta01571.png,0
128,A__0c7fe8664cf5450f155120210b30c802.png,7
11022,ave-0326-0003.png,3
6485,C__db46763f1dbddb1f1857a65276932dde.png,6
12620,vwg-0081-0003.png,3
5974,C__a210f04f715d597b1e6c47ae170571ab.png,7
7864,D__aadfe8f41eb01f2b95fbadfd517dc067.png,4
9435,ave-0081-0010.png,3
17104,vwg-1342-0004.png,3
851,A__5a0e086d78bcbd777a3d8d93609cee97.png,1
2444,B__0e0feedd1877db74e53895659fd57683.png,7
16805,vwg-1300-0002.png,3
9736,ave-0150-0013.png,3
15396,vwg-0843-0010.png,3
4774,C__0b5559152499d5a8366cd9f8e213e67c.png,7
1500,A__a2d45b881b5caf98fffab3f692af971a.png,-1
5027,C__28eb52bd2bca9aedc13e25608ef8ee24.png,-1
4784,C__0c5ce7d1f49483316f6363bb7a9df514.png,1
9975,ave-0203-0004.png,3
10143,ave-0231-0003.png,3
305,A__1fad49af441d882803c3eb324ce33816.png,7
1874,A__ccc93cb5e00b9187078376cbfff0f1ab.png,7
6553,C__e390cb407150a097c544b00b52370fc4.png,1
3473,B__813dd1f6f18395d46093efe7a66edb46.png,1
6024,C__a651d637bb55f78c92a882a89f71063c.png,1
3060,B__556f72f919ff43fa3795522b13ca6373.png,7
14698,vwg-0708-0022.png,3
15539,vwg-0865-0014.png,3
16190,vwg-1238-0003.png,3
8980,Ta02207_6_8_17.png,0
2507,B__1599577961258db2eec0f3a924df0665.png,1
3812,B__a673e3afccf8ae6cacb8329ba8356d17.png,5
6514,C__de29924e1e4fceb1f2a7e9ce6fc0d302.png,2
3251,B__67af90b9e7a62713dd158cb33c3c0cde.png,7
15062,vwg-0787-0018.png,3
14606,vwg-0688-0004.png,3
15583,vwg-0896-0010.png,3
558,A__3840c2db88bc16c43b3a11036917335c.png,4
13291,vwg-0309-0018.png,3
14753,vwg-0714-0001.png,3
4521,B__f0a0b992b580149a2e7f0f8b52a7c02f.png,7
11701,ave-0511-0018.png,3
14066,vwg-0590-0039.png,3
14828,vwg-0745-0004.png,3
6227,C__bd91bd7f161b26b5b6b63505999b24ed.png,7
12260,vwg-0015-0013.png,3
15600,vwg-0901-0011.png,3
7730,D__944f47d0bb22229fd60624bad68338d6.png,7
11395,ave-0359-0009.png,3
17159,vwg-1358-0008.png,3
5298,C__4c70c3ba97d8b31417b7a3a303c2779c.png,-1
9155,ave-0035-0018.png,3
4542,B__f1fba84e4450ede525cced6f36542f5c.png,6
12285,vwg-0021-0002.png,3
15058,vwg-0787-0012.png,3
5702,C__80dca6fe3f30171b3c8d87a30d65b08f.png,5
1211,A__84170ad21c880fc2c4f2e3ed652553e3.png,6
3249,B__67976868d9b68a6c74e11944261803ca.png,1
8783,Ta01957.png,0
16221,vwg-1242-0002.png,3
2492,B__13871dc998f39d5e968048c641e08c68.png,6
2140,A__ec1cc9e175f7fff0b48f803cdd32d12a.png,2
9858,ave-0186-0010.png,3
376,A__256f717b8851a45e85e77d1269ffd143.png,7
16920,vwg-1312-0005.png,3
4036,B__bff9e5979bdce67ad74f92a2c4824b65.png,-1
5761,C__8703cadb6f3e62a06b15ce19a12751d1.png,1
7434,D__67b4690fd25e7a98fbf304562757c550.png,7
9516,ave-0112-0009.png,3
10284,ave-0250-0011.png,3
10725,ave-0300-0012.png,3
2138,A__ebe771a9bd598c7d4283f5691e1eda0c.png,7
14835,vwg-0745-0014.png,3
3049,B__545f73d7afcef17e438ba603ffed61f8.png,7
10610,ave-0290-0019.png,3
2482,B__126b0e78076957e81221e72511703546.png,7
11632,ave-0502-0019.png,3
8231,Ta00702.png,0
15913,vwg-1218-0017.png,3
5738,C__84987258db98ec7a13bb5accedb9c79f.png,1
15725,vwg-0961-0014.png,3
16980,vwg-1320-0008.png,3
16713,vwg-1287-0012.png,3
8815,Ta01985.png,0
7568,D__7d7e6ca9917c06b84c2bcb3cacd3f382.png,1
14105,vwg-0593-0047.png,3
2957,B__4926574f1577859bcc7e734c24c6885e.png,5
6746,C__f5e3b5887daac405093af8b8177b7ecf.png,1
16648,vwg-1281-0004.png,3
7700,D__8fbf506379c219606693674781f9a779.png,6
12750,vwg-0122-0003.png,3
7944,D__b8d137785fe9b7a5051d240c4f0e4c3d.png,7
5594,C__72a0132aef089b21da3aabc0ba42d685.png,2
4166,B__ce031821ff0242730c28ff984cde77ba.png,7
2717,B__2fa52c3f440352162e2a18adcfb377e2.png,7
16924,vwg-1312-0009.png,3
13976,vwg-0587-0022.png,3
5796,C__8c43542ba274bc40ae4708737733870d.png,6
788,A__52789bffca379692b8fd95318f982fce.png,7
3103,B__5990d756d1c094948abd058c0457e2f8.png,7
4000,B__bc79a7e71f6d620c731f169f33a0e5e4.png,-1
7772,D__9b482dab460e671a96490aa61e492ab9.png,5
14961,vwg-0779-0004.png,3
13567,vwg-0442-0026.png,3
1136,A__7b54e632153d64404bfc666ca36dfbfb.png,1
13025,vwg-0188-0012.png,3
10954,ave-0320-0007.png,3
16729,vwg-1289-0003.png,3
4768,C__0a26a7c1adb97a6312b225247ecf0583.png,6
12661,vwg-0094-0001.png,3
8990,Ta02217_6_8_17.png,0
4740,C__0632b435b6be06198a0149c31d3fae99.png,7
5089,C__311b4d9571e4df98403d6643a75f6d06.png,-1
17106,vwg-1342-0006.png,3
4172,B__ce85357dff1b5fa2fa6b1e3e32aee4aa.png,1
4870,C__157d68d4f0e7fd94a7aca30d8b8fbd6f.png,2
8358,Ta01099.png,0
4227,B__d2e2f05213b748c6a80eaec070c65998.png,1
16956,vwg-1317-0005.png,3
15324,vwg-0837-0006.png,3
9475,ave-0109-0005.png,3
7074,D__24d3694915ea4b958da9d74fc796498d.png,6
6721,C__f38308520f3b94994ff19a697ab59ca7.png,4
4358,B__e068222c2553dcbfd329bf3553b6c3e7.png,7
6180,C__b8114ea6c38421c1384eb08c1da68fcf.png,6
2699,B__2e4c958238cbcc830a4a40203aa26a0f.png,-1
5222,C__43d412388ec5f354452b4524b04ff58f.png,6
10074,ave-0219-0019.png,3
1833,A__c818a9153036632bed858d7be2aa7ccc.png,7
2684,B__2cdb342e69aa2bc8ea4c6776f3547cc7.png,6
12697,vwg-0110-0005.png,3
11878,ave-0540-0036.png,3
9540,ave-0118-0001.png,3
9481,ave-0109-0016.png,3
589,A__3bcd991b4ffd4a7e3477a54dae6fffdf.png,1
5434,C__5eec98e0b26b3b884180d878de7f15cb.png,7
6989,D__17f19b134345a77324155062788c4fd5.png,7
12868,vwg-0147-0021.png,3
12965,vwg-0162-0006.png,3
10249,ave-0248-0016.png,3
11370,ave-0358-0044.png,3
13543,vwg-0437-0013.png,3
13267,vwg-0303-0001.png,3
11343,ave-0358-0016.png,3
15573,vwg-0889-0006.png,3
7306,D__4e1dda0b7b422272078d96275fcfac97.png,1
9130,Ta02366_6_8_17.png,0
15952,vwg-1221-0015.png,3
2406,B__09d8c0cce2974108c95756aaac5b16ee.png,1
14536,vwg-0683-0001.png,3
15917,vwg-1218-0021.png,3
6510,C__dd9c259193f94469266d00c827ce7006.png,-1
12933,vwg-0159-0001.png,3
3881,B__af1170121064b2a9019f67df29807682.png,-1
12579,vwg-0072-0028.png,3
10326,ave-0255-0014.png,3
13372,vwg-0375-0021.png,3
7191,D__3be51966caddf1bb00a416bbbe0edffd.png,7
9618,ave-0127-0019.png,3
15063,vwg-0787-0021.png,3
15941,vwg-1221-0004.png,3
4060,B__c2d34e4cdfbea097f98d94de20877bd1.png,7
16779,vwg-1294-0009.png,3
14721,vwg-0712-0005.png,3
14531,vwg-0682-0019.png,3
16050,vwg-1228-0004.png,3
10468,ave-0268-0013.png,3
6265,C__c173c4369a711bf577517fb41179198a.png,1
16986,vwg-1322-0005.png,3
6876,D__04afba52b873fec1462ea92879dad8c9.png,7
4899,C__1a3769b8a20f2134061a531d355d11fa.png,6
6143,C__b31a0bc91912c5a52542a9ec905049a2.png,6
10460,ave-0267-0017.png,3
9702,ave-0141-0006.png,3
13622,vwg-0462-0013.png,3
10572,ave-0284-0018.png,3
3691,B__97f6f42dc6a6775bdffcad3e94be6626.png,5
9013,Ta02245.png,0
7134,D__3104067a07dc329eeae337bf4bfcbef0.png,-1
9770,ave-0154-0006.png,3
3478,B__8190ca5bc4df2f0798ea59cff128bbfc.png,7
9031,Ta02268.png,0
6051,C__a96371bea155bb7fe95d2ca9a86ef11d.png,6
9543,ave-0118-0005.png,3
9153,ave-0035-0015.png,3
17135,vwg-1347-0006.png,3
15814,vwg-1114-0002.png,3
10493,ave-0269-0020.png,3
16133,vwg-1234-0006.png,3
10585,ave-0288-0012.png,3
8488,Ta01407.png,0
12531,vwg-0054-0020.png,3
15059,vwg-0787-0013.png,3
8026,Ta00079.png,0
7311,D__4ebef49d0201631845c0c6de972654f1.png,6
5774,C__893a4f7f8a07baff0efd7a4edb0207af.png,7
2195,A__f3286fc81608421e16493f4dba68abde.png,7
3598,B__8ddedc95f680bf52a774dacee19cbb02.png,7
7152,D__3526e889daae3b702e99964c4130e35b.png,5
9426,ave-0080-0003.png,3
9175,ave-0037-0022.png,3
14585,vwg-0686-0019.png,3
11597,ave-0499-0003.png,3
4704,C__01a7b20a3123f27de7456184fe49c78f.png,2
5800,C__8cba0664c7ff3a8a0eb6b6e1a76ef414.png,1
10242,ave-0248-0009.png,3
10645,ave-0293-0007.png,3
7507,D__72dc676cb8dbc669fc954255208a8117.png,5
13628,vwg-0466-0009.png,3
8364,Ta01110.png,0
7646,D__890a8c3de2a1d470f90f6a58da241825.png,5
6594,C__e774ee924a6a48ff578c2042139e2358.png,2
6048,C__a8e95ae9ae5fc417944c53b6924bbd38.png,7
3297,B__6ce1a4d73afea04854ecec50537163b2.png,7
16225,vwg-1242-0006.png,3
5655,C__7a0c21a38529435b9294fd7781f92f91.png,1
9832,ave-0179-0013.png,3
16511,vwg-1269-0003.png,3
5760,C__86d0b66b4d7fb1e697acf505944f0ed5.png,-1
9640,ave-0131-0004.png,3
6734,C__f4d439787e9f1915e3664b918be1327a.png,5
413,A__28a51790b89ee3d6076d69c899e6b9b4.png,4
15930,vwg-1220-0013.png,3
2235,A__f615392025add60b2fe8b2eac479a749.png,7
10575,ave-0284-0021.png,3
12989,vwg-0178-0009.png,3
8818,Ta01987_6_8_17.png,0
7096,D__2914db39b4bb32b9db1ae6c49b79ae76.png,6
14910,vwg-0774-0016.png,3
12979,vwg-0177-0006.png,3
13136,vwg-0258-0016.png,3
3086,B__5831f454d3b57a92cfd9d29740789e2c.png,1
5090,C__3165b802ac866e5789b71337c2184863.png,6
9102,Ta02337_6_8_17.png,0
11047,ave-0327-0017.png,3
7786,D__9e2a97379efd2f9548d1d98b6be63bcd.png,5
2728,B__30eebfed059550b5d6505b01641b7081.png,-1
6872,D__03fc8d96aac7ca7e1a1aa0c169a49567.png,1
2702,B__2e97b1955f48f1342a7e0cc06ab7ff39.png,7
4097,B__c746be6859d3822f9e1bf7131bc4b8ec.png,1
10692,ave-0297-0007.png,3
4442,B__e942f4db1ef0a219aca2273d21f1a779.png,5
6975,D__14d1f7c4df9b6985aed1a82bb3a3fa45.png,7
13714,vwg-0509-0013.png,3
2306,A__fdb393afe4835dcba565b311250a9c96.png,7
7036,D__1efcc02a4fad7fe0b607f3900b221500.png,2
5809,C__8db361c2caedec14311d85b188187427.png,1
5715,C__822750daa9b45b5428d86c207bd1433e.png,2
12539,vwg-0055-0015.png,3
741,A__4e4dace3884d7c656757bcfcd5e7fc37.png,7
4481,B__ed55934f60aac0ff6ab2acd911c6f403.png,2
16101,vwg-1232-0004.png,3
2712,B__2f2ec1edd4f18d34198ee0abd909bd1f.png,7
11296,ave-0355-0005.png,3
12518,vwg-0054-0006.png,3
8589,Ta01599.png,0
11147,ave-0338-0011.png,3
2736,B__320ae3ed19f2778b1d2c664ee4704c96.png,7
5960,C__9fb7430cad659132d0fbcfa01d54dc15.png,7
4497,B__ee46bbecbc8508fe03b54a5757d463c8.png,1
14169,vwg-0608-0040.png,3
284,A__1d988f2ee27ae0c1554e1e37671d4c0f.png,7
5842,C__926ca513213e52a57f4ac53dd1d3e7f5.png,1
15966,vwg-1222-0009.png,3
14841,vwg-0746-0033.png,3
3260,B__6843bc9cbcdf1460556c75737376108a.png,5
10160,ave-0234-0005.png,3
15163,vwg-0798-0005.png,3
12635,vwg-0091-0002.png,3
16988,vwg-1322-0007.png,3
12614,vwg-0076-0032.png,3
13085,vwg-0222-0010.png,3
3452,B__7f8d9d98e3ed1d17e2d8f391596ca8ec.png,7
6993,D__188cfa65121a123a99e677529c3891e0.png,5
849,A__59c08dffc333d24eafc153233f879c9d.png,7
8319,Ta00959.png,0
7805,D__a0b25350acf99d5b238c1080037f8a51.png,6
14266,vwg-0620-0009.png,3
4147,B__cc1bd7ca3318ff3d6eed4cf917b5cc7b.png,1
5004,C__25c15ea3f25502240d545551892b15d0.png,7
5844,C__92bc22e087fb9c92faa76bd66f09d6e0.png,5
